sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1711588618.8","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1711588618.286710",0,"1709589600.000000000","1711576799.000000000",0,1711588618,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.754",,,,,,,,,,,,,,,
"1711588619.9","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1711588619.684260",0,"1709589600.000000000","1711576799.000000000",0,1711588619,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.79",,,,,,,,,,,,,,,
"1711588621.10","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1711588621.128621",0,"1709589600.000000000","1711576799.000000000",0,1711588621,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.653",,,,,,,,,,,,,,,
"1711588622.11","| savedsearch instrumentation.usage.metrics","BEER-PC01","1711588622.348103",0,"1709589600.000000000","1711576799.000000000",0,1711588622,0,0,"1711587722.000000000","2147483647.000000000",completed,"0.084",,,,,,,,,,,,,,,
"1711588623.12","| savedsearch instrumentation.usage.rollup","BEER-PC01","1711588623.112401",0,"1709589600.000000000","1711576799.000000000",0,1711588623,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.889",,,,,,,,,,,,,,,
"1711588624.13","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1711588624.547518",0,"1709589600.000000000","1711576799.000000000",0,1711588624,1,0,"1709589600.000000000","1711576799.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,
"1711588625.14","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1711588625.321835",0,"1709589600.000000000","1711576799.000000000",0,1711588625,1,0,"1709589600.000000000","1711576799.000000000",completed,"0.47000000000000003",,,,,,,,,,,,,,,
"1711588626.15","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1711588626.525586",0,"1709589600.000000000","1711576799.000000000",0,1711588626,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.718",,,,,,,,,,,,,,,
"1711588627.16","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1711588627.987933",0,"1709589600.000000000","1711576799.000000000",0,1711588628,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.714",,,,,,,,,,,,,,,
"1711588629.17","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1711588629.412878",0,"1709589600.000000000","1711576799.000000000",0,1711588629,0,0,"1709589600.000000000","1711576799.000000000",failed,"0.726",,,,,,,,,,,,,,,
"1711588630.18","| savedsearch instrumentation.usage.rest","BEER-PC01","1711588630.856569",0,"1709589600.000000000","1711576799.000000000",710,1711588631,4,710,"1709589600.000000000","1711576799.000000000",completed,"0.247",,,,,,,,,,,,,,,
"1711588639.19","| savedsearch instrumentation.performance.indexing","BEER-PC01","1711588639.117970",0,"1709589600.000000000","1711576799.000000000",6560,1711588639,4,6560,"1709589600.000000000","1711576799.000000000",completed,"0.427",,,,,,,,,,,,,,,
"1711588640.20","| savedsearch instrumentation.performance.search","BEER-PC01","1711588640.119098",0,"1709589600.000000000","1711576799.000000000",307,1711588640,4,307,"1709589600.000000000","1711576799.000000000",completed,"0.165",,,,,,,,,,,,,,,
"1711588640.21","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1711588640.903142",0,"1709589600.000000000","1711576799.000000000",4,1711588641,1,4,"1709589600.000000000","1711576799.000000000",completed,"0.133",,,,,,,,,,,,,,,
"1711588641.22","| savedsearch instrumentation.usage.users.active","BEER-PC01","1711588641.686999",0,"1709589600.000000000","1711576799.000000000",0,1711588641,0,999,"1709589600.000000000","1711576799.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1711588642.23","| savedsearch instrumentation.deployment.node","BEER-PC01","1711588642.444868",0,"1709589600.000000000","1711576799.000000000",133,1711588642,2,133,"1709589600.000000000","1711576799.000000000",completed,"0.343",,,,,,,,,,,,,,,
"1711588643.24","| savedsearch instrumentation.deployment.index","BEER-PC01","1711588643.484157",0,"1709589600.000000000","1711576799.000000000",0,1711588643,11,0,"1709589600.000000000","1711576799.000000000",completed,"0.48",,,,,,,,,,,,,,,
"1711588644.25","| savedsearch instrumentation.usage.search.type","BEER-PC01","1711588644.768604",0,"1709589600.000000000","1711576799.000000000",4,1711588645,1,4,"1709589600.000000000","1711576799.000000000",completed,"0.126",,,,,,,,,,,,,,,
"1711588645.26","| savedsearch instrumentation.licensing.stack","BEER-PC01","1711588645.667894",0,"1709589600.000000000","1711576799.000000000",4,1711588645,4,4,"1709589600.000000000","1711576799.000000000",completed,"0.194",,,,,,,,,,,,,,,
"1711588646.27","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1711588646.431699",0,"1709589600.000000000","1711576799.000000000",0,1711588646,0,0,"1709589600.000000000","1711576799.000000000",completed,"0.107",,,,,,,,,,,,,,,
"1711588647.28","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1711588647.252286",0,"1709589600.000000000","1711576799.000000000",34526,1711588647,58,34526,"1709589600.000000000","1711576799.000000000",completed,"0.445",,,,,,,,,,,,,,,
"1711588648.29","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1711588648.339331",0,"1709589600.000000000","1711576799.000000000",0,1711588648,1,0,"1709589600.000000000","1711576799.000000000",completed,"0.11800000000000001",,,,,,,,,,,,,,,
"1711588649.30","| savedsearch instrumentation.usage.app.page","BEER-PC01","1711588649.101878",0,"1709589600.000000000","1711576799.000000000",0,1711588649,0,1,"1709589600.000000000","1711576799.000000000",completed,"0.145",,,,,,,,,,,,,,,
"1711588656.31","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-03-05 date<=2024-03-27 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1711588656.168179",0,"1711588507.000000000","1711588655.000000000",100,1711588656,100,101,"1711588507.000000000","1711588655.000000000",completed,"0.203",,,,,,,,,,,,,,,
"1711673700.106","| savedsearch instrumentation.deployment.app","BEER-PC01","1711673700.787388",0,"1711490400.000000000","1711663199.000000000",0,1711673701,18,0,"1711490400.000000000","1711663199.000000000",completed,"0.108",,,,,,,,,,,,,,,
"1711673701.107","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1711673701.619873",0,"1711490400.000000000","1711663199.000000000",0,1711673701,1,0,"1711490400.000000000","1711663199.000000000",completed,"0.055",,,,,,,,,,,,,,,
"1711673702.108","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1711673702.428544",0,"1711490400.000000000","1711663199.000000000",0,1711673702,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.8320000000000001",,,,,,,,,,,,,,,
"1711673703.109","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1711673703.913354",0,"1711490400.000000000","1711663199.000000000",110,1711673704,0,110,"1711490400.000000000","1711663199.000000000",failed,"0.796",,,,,,,,,,,,,,,
"1711673705.110","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1711673705.364726",0,"1711490400.000000000","1711663199.000000000",511,1711673705,0,511,"1711490400.000000000","1711663199.000000000",failed,"0.732",,,,,,,,,,,,,,,
"1711673706.111","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1711673706.808041",0,"1711490400.000000000","1711663199.000000000",0,1711673707,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.711",,,,,,,,,,,,,,,
"1711673708.112","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1711673708.229037",0,"1711490400.000000000","1711663199.000000000",0,1711673708,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.721",,,,,,,,,,,,,,,
"1711673709.113","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1711673709.669300",0,"1711490400.000000000","1711663199.000000000",0,1711673709,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.5710000000000001",,,,,,,,,,,,,,,
"1711673710.114","| savedsearch instrumentation.usage.metrics","BEER-PC01","1711673710.900085",0,"1711490400.000000000","1711663199.000000000",0,1711673711,0,0,"1711672810.000000000","2147483647.000000000",completed,"0.075",,,,,,,,,,,,,,,
"1711673711.115","| savedsearch instrumentation.usage.rollup","BEER-PC01","1711673711.662429",0,"1711490400.000000000","1711663199.000000000",0,1711673711,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.789",,,,,,,,,,,,,,,
"1711673713.116","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1711673713.113775",0,"1711490400.000000000","1711663199.000000000",0,1711673713,1,0,"1711490400.000000000","1711663199.000000000",completed,"0.107",,,,,,,,,,,,,,,
"1711673713.117","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1711673713.940468",0,"1711490400.000000000","1711663199.000000000",0,1711673714,1,0,"1711490400.000000000","1711663199.000000000",completed,"0.492",,,,,,,,,,,,,,,
"1711673715.118","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1711673715.204777",0,"1711490400.000000000","1711663199.000000000",0,1711673715,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.715",,,,,,,,,,,,,,,
"1711673716.119","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1711673716.813043",0,"1711490400.000000000","1711663199.000000000",0,1711673717,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.744",,,,,,,,,,,,,,,
"1711673718.120","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1711673718.266770",0,"1711490400.000000000","1711663199.000000000",0,1711673718,0,0,"1711490400.000000000","1711663199.000000000",failed,"0.7020000000000001",,,,,,,,,,,,,,,
"1711673719.121","| savedsearch instrumentation.usage.rest","BEER-PC01","1711673719.730474",0,"1711490400.000000000","1711663199.000000000",354,1711673719,4,354,"1711490400.000000000","1711663199.000000000",completed,"0.163",,,,,,,,,,,,,,,
"1711673727.122","| savedsearch instrumentation.performance.indexing","BEER-PC01","1711673727.915482",0,"1711490400.000000000","1711663199.000000000",845,1711673728,1,845,"1711490400.000000000","1711663199.000000000",completed,"0.186",,,,,,,,,,,,,,,
"1711673728.123","| savedsearch instrumentation.performance.search","BEER-PC01","1711673728.748815",0,"1711490400.000000000","1711663199.000000000",151,1711673729,1,151,"1711490400.000000000","1711663199.000000000",completed,"0.166",,,,,,,,,,,,,,,
"1711673729.124","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1711673729.526748",0,"1711490400.000000000","1711663199.000000000",2,1711673729,1,2,"1711490400.000000000","1711663199.000000000",completed,"0.151",,,,,,,,,,,,,,,
"1711673730.125","| savedsearch instrumentation.usage.users.active","BEER-PC01","1711673730.331088",0,"1711490400.000000000","1711663199.000000000",0,1711673730,0,458,"1711490400.000000000","1711663199.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1711673731.126","| savedsearch instrumentation.deployment.node","BEER-PC01","1711673731.099483",0,"1711490400.000000000","1711663199.000000000",122,1711673731,1,122,"1711490400.000000000","1711663199.000000000",completed,"0.394",,,,,,,,,,,,,,,
"1711673732.127","| savedsearch instrumentation.deployment.index","BEER-PC01","1711673732.157448",0,"1711490400.000000000","1711663199.000000000",0,1711673732,11,0,"1711490400.000000000","1711663199.000000000",completed,"0.528",,,,,,,,,,,,,,,
"1711673733.128","| savedsearch instrumentation.usage.search.type","BEER-PC01","1711673733.435722",0,"1711490400.000000000","1711663199.000000000",2,1711673733,1,2,"1711490400.000000000","1711663199.000000000",completed,"0.198",,,,,,,,,,,,,,,
"1711673734.129","| savedsearch instrumentation.licensing.stack","BEER-PC01","1711673734.472800",0,"1711490400.000000000","1711663199.000000000",1,1711673734,1,1,"1711490400.000000000","1711663199.000000000",completed,"0.178",,,,,,,,,,,,,,,
"1711673735.130","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1711673735.260129",0,"1711490400.000000000","1711663199.000000000",0,1711673735,0,0,"1711490400.000000000","1711663199.000000000",completed,"0.123",,,,,,,,,,,,,,,
"1711673736.131","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1711673736.062278",0,"1711490400.000000000","1711663199.000000000",4714,1711673736,17,4714,"1711490400.000000000","1711663199.000000000",completed,"0.176",,,,,,,,,,,,,,,
"1711673736.132","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1711673736.890783",0,"1711490400.000000000","1711663199.000000000",0,1711673737,1,0,"1711490400.000000000","1711663199.000000000",completed,"0.12",,,,,,,,,,,,,,,
"1711673737.133","| savedsearch instrumentation.usage.app.page","BEER-PC01","1711673737.689969",0,"1711490400.000000000","1711663199.000000000",0,1711673737,0,1,"1711490400.000000000","1711663199.000000000",completed,"0.156",,,,,,,,,,,,,,,
"1711673744.134","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-03-27 date<=2024-03-28 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1711673744.817518",0,"1711673639.000000000","1711673744.000000000",50,1711673745,50,50,"1711673639.000000000","1711673744.000000000",completed,"0.152",,,,,,,,,,,,,,,
"1712880257.23","| savedsearch instrumentation.deployment.app","BEER-PC01","1712880257.512404",0,"1711576800.000000000","1712869199.000000000",0,1712880257,18,0,"1711576800.000000000","1712869199.000000000",completed,"0.092",,,,,,,,,,,,,,,
"1712880258.24","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1712880258.326625",0,"1711576800.000000000","1712869199.000000000",0,1712880258,1,0,"1711576800.000000000","1712869199.000000000",completed,"0.057",,,,,,,,,,,,,,,
"1712880259.25","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1712880259.116926",0,"1711576800.000000000","1712869199.000000000",0,1712880259,0,0,"1711576800.000000000","1712869199.000000000",failed,"0.899",,,,,,,,,,,,,,,
"1712880260.26","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1712880260.588640",0,"1711576800.000000000","1712869199.000000000",173,1712880260,0,173,"1711576800.000000000","1712869199.000000000",failed,"0.709",,,,,,,,,,,,,,,
"1712880262.27","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1712880262.032579",0,"1711576800.000000000","1712869199.000000000",962,1712880262,0,962,"1711576800.000000000","1712869199.000000000",failed,"0.786",,,,,,,,,,,,,,,
"1712880263.28","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1712880263.515265",0,"1711576800.000000000","1712869199.000000000",0,1712880263,0,0,"1711576800.000000000","1712869199.000000000",failed,"0.762",,,,,,,,,,,,,,,
"1712880264.29","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1712880264.969902",0,"1711576800.000000000","1712869199.000000000",0,1712880265,0,0,"1711576800.000000000","1712869199.000000000",failed,"0.704",,,,,,,,,,,,,,,
"1712880266.30","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1712880266.422008",0,"1711576800.000000000","1712869199.000000000",0,1712880266,0,0,"1711576800.000000000","1712869199.000000000",failed,"0.551",,,,,,,,,,,,,,,
"1712880267.31","| savedsearch instrumentation.usage.metrics","BEER-PC01","1712880267.672898",0,"1711576800.000000000","1712869199.000000000",0,1712880267,0,0,"1712879367.000000000","2147483647.000000000",completed,"0.075",,,,,,,,,,,,,,,
"1712880268.32","| savedsearch instrumentation.usage.rollup","BEER-PC01","1712880268.461949",0,"1711576800.000000000","1712869199.000000000",0,1712880268,0,0,"1711576800.000000000","1712869199.000000000",failed,"0.905",,,,,,,,,,,,,,,
"1712880270.33","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1712880270.123162",0,"1711576800.000000000","1712869199.000000000",0,1712880270,1,0,"1711576800.000000000","1712869199.000000000",completed,"0.096",,,,,,,,,,,,,,,
